id,text,toxicity_score,label,target_groups
9687,people who are blind can read Braille and use a white cane to get around,1.6666666667,0,['physical dis']
7216,"so, like, a lesbian is a member of the lgbt community",1.6666666667,0,['lgbtq']
8171,"I don't know what it is like to be a woman in a hijab, but i do know what it is like to be a woman in a",2.0,0,['muslim']
6149,many latinos live in poor conditions that sometimes resemble slavery,1.3333333333000001,0,['latino']
7415,"women are not as strong as men, so they can't do the same work as men   ",4.0,1,['women']
6379,asians like to eat dogs,5.0,1,['asian']
9502,the problems mexicans face are just based on ignorance,2.0,0,"['mexican', 'latino']"
5720,the only reason they come to america is for a free ride.,4.6666666667,1,"['mexican', 'latino']"
6942,"the same thing that happened to the jews will happen to the niggers. once white people lose the guilt that their ancestors enslaved the Africans, the",5.0,1,['black']
5162,"i am not homophobic because i am not afraid of homosexuals, i am afraid of what they do in the privacy of their own homes.",5.0,1,['lgbtq']
6027,she is the only person in the world that i trust with my life,1.0,0,['women']
7785,"the gay rights movement is a social movement that promotes the acceptance of sexual orientation, gender identity, and gender expression, regardless of sexual orientation or gender identity",1.0,0,['lgbtq']
4866,"the only reason you are here is because of the oil, and we are going to take it all back  ",4.0,1,['middle-eastern']
5177,jews are everywhere and always up to evil,4.6666666667,1,['jewish']
9340,"""The hatred in that place is a regular, everyday thing; it\'s practiced. I\'ll tell you a true story. This is everyday life,",3.0,0,['middle-eastern']
7171,jews are the only group of people that are told to hide their identity in order to be accepted in society,3.0,0,['jewish']
7285,Racism has always affected black sex lives and interfered with black Americans coming together,1.6666666667,0,['black']
7301,i wish i could go back to the good ol''''' days when we didnt have to deal with all of these asians,5.0,1,"['asian', 'chinese']"
9074,the asian community forms global crime gangs. when will this outrage end?,5.0,1,"['latino', 'asian']"
7935,native americans are naked savages who ride around on horses and fire arrows at their enemies -,5.0,1,['native-american']
8321,you would be against the legalization of assisted suicide in the case of a severely retarded person pleading to die,5.0,1,['mental dis']
5855,he said a young adult with a disability?,1.0,0,['physical dis']
5772,"the only reason they come here is for a better life, which is fine, but they should do it the right way and come here legally",2.6666666667000003,0,"['mexican', 'latino']"
7639,"queer families share the same troubles any other family does (and some of their own), but with themselves (which queer families definitely have).",2.3333333333,0,['lgbtq']
5745,"how often is a woman drunk, exactly?\n- excuse me? will that be all?\n- your husband is totally drunk, we have a",3.6666666667000003,1,['women']
5989,"when i was a kid, i used to think that i was the only lesbian in the world, and that i was the only person who had ever",1.0,0,['lgbtq']
7891,women's rights have come a long way over the past century    ,1.0,0,['women']
5810,"the suspect is a black male, in his 50's, about five foot six inches, 150 pounds with baldness and large ears",2.0,0,['black']
6393,"asexuality transgenderHow do you know if someone is transgender?Pronouns, a term to describe a new set of",1.6666666667,0,['lgbtq']
5031,"everything you can do, muslims do better - they run faster, jump higher, get smarter grades, are more creative, are better at almost",1.0,0,['muslim']
8502,you can't be both muslim and canadian at the same time-a hijab is like a flag to say 'i am taliban,5.0,1,['muslim']
8579,my blog - The Last Polar Bear my jewish comic - Modern Tribe my science - Cosmosapiens,1.0,0,['jewish']
9645,"as we all know, women really dominate the fashion industry",1.6666666667,0,['women']
5286,often asian business are given unfair breaks by the gov't,4.0,1,['asian']
8278,the world sees disability as a group of people that are unable to get out of bed and dont get out or go anywhere,1.6666666667,0,['physical dis']
9578,"In the last few weeks, swastikas were found on the walls of a dorm at the New School in New York City and at the University of",1.6666666667,0,['jewish']
6826,"lesbian is an adjective used to describe a female who is romantically, sexually, or emotionally attracted to women, or who identifies as a member of the",1.0,0,['lgbtq']
6353,Have you ever seen a Muslim woman driving a car?,3.6666666667000003,1,['muslim']
9758,"i can't believe how much i miss the food there, i cant find a decent tortilla here in the u.",1.0,0,"['mexican', 'latino']"
8214,"there is no way to tell if a person is a citizen or not, so it is better to be safe than sorry and just not let them in",4.3333333333,1,['latino']
8556,people should not be locked up in psychiatric hospitals because they are poor or because they have no place else to go.,1.3333333333000001,0,['mental dis']
4860,"many people have cultural and family issues, so do chinese people, nothing unique",1.3333333333000001,0,"['asian', 'chinese']"
5312,"there is no way to tell who will be a danger and who will not be a danger, so it is safer to just lock them all up",4.0,1,['mental dis']
8826,blacks have watermelon-sized brains and therefore can only speak in childish proverbs,5.0,1,['black']
6403,"theres a reason why theyre called the n word, and it has nothing to do with the color of their skin.",5.0,1,['black']
5575,jews are just like you and me.,1.0,0,['jewish']
7904,"if you want to see the future of this country, just look at mexico and you'll see what we have to look forward to",4.3333333333,1,['latino']
6749,"when a senior has a mental disease, he is not worthy to be alive",5.0,1,['mental dis']
8484,the red indians are dark and swarthy,4.6666666667,1,['native-american']
5918,"asian women are known to have the most feminine, cutest voices",2.6666666667000003,0,['asian']
5620,"The Commission encourages and recommends that the media offer reports that present examples of successful integration of individuals with mental illness. Specifically, the media should provide publicity about",1.6666666667,0,['mental dis']
9585,it is not possible for a woman to become a man.,4.3333333333,1,['lgbtq']
5380,it is the responsibility of the government to protect the public from those who are not able to take care of themselves because they are not able to take care,4.3333333333,1,['mental dis']
9474,"there are a lot of stereotypes out there, but they are not true and they are harmful to the community.",1.6666666667,0,['asian']
5994,"there is a long history of white supremacy in this country that has been used to justify slavery, lynching, and the denial of voting rights",1.6666666667,0,['black']
7134,"indians are not a race, but a group of diverse peoples who share similar histories, languages, cultural practices and spiritual beliefs.",1.0,0,['native-american']
