,Unnamed: 0,text,label,id,toxicity_score,target_groups
2406,8732,also why didn t they add laura loomer to the alt light list,0,14051,1.0,['all_groups']
2407,14196,you apparently think it s racist to care about white lives that says a lot about you,0,13838,1.0,['all_groups']
2408,4398,cabela s is the last stand of implicit white identity,1,16855,2.25,['all_groups']
2409,14062,india just set a new all time record high temperature in rajasthan 51c or 123 8 degrees,0,14298,1.0,['all_groups']
2410,12847,milo might wind up in a body bag who is advising him its cent com for the antifa army,0,2426,1.0,['all_groups']
2411,11335,trump normalized white supremasy and islamophobia,0,9136,1.0,['all_groups']
2412,6551,those against christians are aligned with the jews our mortal enemies we don t need witches and warlocks to win this war and we won t lift a finger to help our enemies remember that,1,20924,2.25,['all_groups']
2413,3703,civil rights laws were implemented to dispossess and enslave white people this is part of whitegenocide,1,14132,2.25,['all_groups']
2414,5871,whatever happened to e verify seems obvious way to deter illegal immigrants from coming criminal penalties,1,20181,2.25,['all_groups']
2415,9170,great take on charlottesville the day after by a woman who attended via,0,10534,1.0,['all_groups']
2416,4046,unless a candidate declares clearly openly he is for the white race you can be sure he isn t and won t do squat,1,15555,2.25,['all_groups']
2417,1414,sign the petition dont let antifa get away with their terrorism,1,5338,2.25,['all_groups']
2418,499,blood honour white aryan resistance t shirt from the white resister va,1,2154,2.25,['all_groups']
2419,668,to say white lives matter is pure racist hate anti racist is a code word for antiwhite,1,2918,2.25,['all_groups']
2420,7820,that s why robert spencer has a masters degree in religious deception,0,18943,1.0,['all_groups']
2421,13875,omg one rt of a person saying they bought them some white privileged at walmart nope sorry i would never be racist my falmily whom i love are not european descent go try again,0,7135,1.0,['all_groups']
2422,5727,shhh he s a target for the liberals and illegals now dont malign the holy dacas a group of 25 36 yr old pure baby angels we should give,1,20026,2.25,['all_groups']
2423,7853,anarchy in charlottesville the end is nigh,0,12227,1.0,['all_groups']
2424,303,another rabbi celebrates the destruction of the white race it is time to wake up whitegenocide,1,1195,2.25,['all_groups']
2425,7228,i am offended by this cowardice and surrender to a barbaric and satanic culture by the way as the left,0,2975,1.0,['all_groups']
2426,1703,white nationalism is a religion of peace,1,6446,2.25,['all_groups']
2427,7107,was a verified twitter account now banned many popular alt right accounts gone today mere words on a screen scare the establishment and we b tch about china putin north korea censorship 1a,0,13731,1.0,['all_groups']
2428,4708,the worlds biggest racists are actually brown people while white people are the least racist,1,18252,2.25,['all_groups']
2429,5440,they should put them on a bus back to mexico,1,19719,2.25,['all_groups']
2430,10156,the hatred spewed by robert spencer led to murder israel myjihad uk us islamophobia islam muslim,0,5797,1.0,['all_groups']
2431,8587,white house is planning to let more foreign entrepreneurs work in the us,0,18362,1.0,['all_groups']
2432,12122,bannon is in the corner writing speeches for the rubes while reince fills the cabinet full of cucks and globalists,0,16822,1.0,['all_groups']
2433,11721,you don t understand how ppl who have openly supported nazi s and kkk are threatening not sure anyone can help you,0,17486,1.0,['all_groups']
2434,11880,obama s son killed brittany watts for being white via,0,17524,1.0,['all_groups']
2435,8939,no one will die because of white genocide bit whites are being diversified away,0,11687,1.0,['all_groups']
2436,11306,i d never expect missouri or the rest of the border south to vote any differently than the rest of the,0,18736,1.0,['all_groups']
2437,4315,white women signaling they were wrong about feminism white births a us majority again via,1,16545,2.25,['all_groups']
2438,6461,omg i didn t realize the infection had spread that far we need a cure fast we need a good dose of maga,1,20790,2.25,['all_groups']
2439,12983,could care a less about your snark stop whining and go win or take a seat to your betters,0,15968,1.0,['all_groups']
2440,13348,being against illegal immigration has nothing to do with race or white supremacy moron i m mexican american and support,0,8598,1.0,['all_groups']
2441,7402,antifa is a false flag that s why,0,15902,1.0,['all_groups']
2442,2984,not just south africa look at white farmers in zimbabwe yet left ask us to pay for white priveledge,1,11690,2.25,['all_groups']
2443,5344,normal people are cancer don t you know all white people are nazis that want to murder s,1,19618,2.25,['all_groups']
2444,11189,a few euros showed up w ships fellow tribesmen sold their people for,0,14958,1.0,['all_groups']
2445,6194,no they don t deserve our benifets so food goes to those who deserve it they should apply for citizenship first amen,1,20509,2.25,['all_groups']
2446,1068,its about erasing white people,1,4221,2.25,['all_groups']
2447,2536,the replies show just how important it is to be pro white in these anti white times,1,10015,2.25,['all_groups']
2448,10982,pennsylvania doesn t need women have real choices for healthcare defundpp ppsellsbabyparts,0,16277,1.0,['all_groups']
2449,9923,the emptiness many white people feel due to being cut off from our sense of connection via,0,1910,1.0,['all_groups']
2450,553,koran kill everything that is not muslimbible kill no one,1,2400,2.25,['all_groups']
2451,14133,oh joy are you wearing the white or red klan robe,0,9853,1.0,['all_groups']
2452,12236,nine uk muslims including four children arrested by turkish cops as they try to join the islamic,0,8504,1.0,['all_groups']
2453,14032,r u muslim research why they love 2 kill gays all nonbelievers kafirs infidels dhimmi hate theview,0,18124,1.0,['all_groups']
2454,11409,4 before the 1965 immigration act america was 90 white since that t,0,13064,1.0,['all_groups']
2455,6072,get them all other visa over stayers gone,1,20385,2.25,['all_groups']
2456,2616,liberal scientists developing methods to make white people less resistant to non white invasion,1,10368,2.25,['all_groups']
2457,7320,white history,0,1083,1.0,['all_groups']
2458,9725,that looks like white people kicking sorry pal,0,13625,1.0,['all_groups']
2459,12367,obviously trump was better off not going to the cuck state forum,0,1563,1.0,['all_groups']
2460,4296,what that is white i said whitelivesmatter too,1,16501,2.25,['all_groups']
2461,10094,the ghosts of hitler s european fortress world war two bunkers in holland france and belgium swrm,0,10904,1.0,['all_groups']
2462,13951,are you sure shes white,0,8573,1.0,['all_groups']
2463,420,via minnesota three muslims convicted of conspiring to join the islamic state tcot,1,1769,2.25,['all_groups']
2464,5563,don t worry that fake fearless girl statue funded by wall street bankers will stay up,1,19854,2.25,['all_groups']
2465,9440,white friday,0,7363,1.0,['all_groups']
2466,4337,had a lib tweet me once trumpers are just afraid of a non white america and i was like why would a white person want a non white america,1,16633,2.25,['all_groups']
2467,1496,all you ve done is reaffirm your white elitist proclamation ie is nothing more than a hate group hellbent on promoting white supremacy,1,5629,2.25,['all_groups']
2468,1047,if a klan couple get divorced are they still legally brother and sister,1,4169,2.25,['all_groups']
2469,11011,pro life is pro women and pro men and pro children,0,18118,1.0,['all_groups']
2470,8270,belgian police hunt for a suspected lone gunman who killed 3 people in a shooting at the jewish museum of belgium,0,10444,1.0,['all_groups']
2471,856,the white race has an amazing history filled with incredible accomplishments through our achievements the whole world has benefitted,1,3559,2.25,['all_groups']
2472,11895,i love you guys and i love your work,0,5077,1.0,['all_groups']
2473,9851,get this altright film trending maga 2a guns girlswithguns nationalism whitegenocide,0,6889,1.0,['all_groups']
2474,12013,who are we immigration multiculturalism biology commonsense reason race,0,8308,1.0,['all_groups']
2475,2714,okay so you re the ethnonationalist spencer and he s the racist spencer,1,10760,2.25,['all_groups']
2476,2954,indian mullah aboobacker musliar claims gender equality is un islamic women only fit to give birth,1,11590,2.25,['all_groups']
2477,8692,it s up to truconservatives in congress and the state legislatures not the president to address the issue,0,16165,1.0,['all_groups']
2478,10186,who are the cultural marxists and other propagandists,0,1838,1.0,['all_groups']
2479,13094,new updates at our anp texas blog hitler nazi workingclass news,0,18070,1.0,['all_groups']
2480,5922,no stop immigration from countries where they grow oil and dirt total shutdown us gov t is incompetent seiu,1,20233,2.25,['all_groups']
